rxnID	reactionName	mean_A120	mean_A100	mean_A80	mean_A60	mean_G120	mean_G100	mean_G80	mean_G60	mean_X120	mean_X100	mean_X80	mean_X60	std_A120	std_A100	std_A80	std_A60	std_G120	std_G100	std_G80	std_G60	std_X120	std_X100	std_X80	std_X60
r_0364	dUTP diphosphatase	2.667275e-04	2.236576e-03	3.326118e-03	1.960376e-03	1.343558e-03	3.536429e-03	7.607791e-03	4.699402e-03	3.733438e-05	3.846180e-04	5.916582e-03	5.704361e-03	3.184634e-03	2.822786e-02	4.014243e-02	2.680447e-02	1.821183e-02	4.682451e-02	9.108061e-02	8.467819e-02	4.439640e-04	4.597655e-03	6.801625e-02	7.515459e-02
r_0365	endopolygalacturonase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0366	enolase	-6.671662e-02	-4.319592e-01	-5.065179e-01	-7.709318e-01	8.241322e-01	4.285875e+00	5.319452e+00	1.228851e+01	1.330544e-02	1.296234e-01	2.158434e+00	2.364885e+00	7.834846e-03	8.804664e-02	1.181495e-01	7.831134e-02	6.889535e-02	1.944549e-01	3.058272e-01	5.651691e-01	2.337764e-03	1.603096e-02	2.867662e-01	3.537510e-01
r_0368	ethanolamine kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0369	ethyl acetate-hydrolyzing esterase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0370	exo-1,3-beta-glucan glucohydrase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0373	farnesyltranstransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0436	ferrochelatase	7.645979e-09	6.065180e-08	8.411578e-08	9.953878e-08	3.031359e-08	1.585108e-07	1.740888e-07	2.279277e-07	7.823265e-10	6.844156e-09	5.272591e-08	8.803216e-08	9.140336e-11	7.643726e-10	1.032852e-09	1.225793e-09	3.591744e-10	2.053797e-09	2.120810e-09	2.863765e-09	9.359926e-12	7.945734e-11	6.607302e-10	1.090361e-09
r_0437	ferrocytochrome-c:hydrogen-peroxide oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0438	ferrocytochrome-c:oxygen oxidoreductase	1.357607e+00	8.861770e+00	1.531464e+01	1.117688e+01	5.199216e+00	1.290435e+01	2.079547e+01	3.843857e+01	1.045538e-01	1.174986e+00	1.402124e+01	1.470138e+01	1.561294e-02	6.935719e-02	1.454266e-01	8.870045e-02	9.935647e-02	9.918326e-02	2.697407e-01	3.127033e-01	1.627329e-03	1.807153e-02	3.021755e-01	3.238723e-01
r_0439	ubiquinol:ferricytochrome c reductase	6.788036e-01	4.430885e+00	7.657320e+00	5.588439e+00	2.599608e+00	6.452176e+00	1.039774e+01	1.921928e+01	5.227691e-02	5.874931e-01	7.010620e+00	7.350692e+00	7.806471e-03	3.467859e-02	7.271329e-02	4.435022e-02	4.967823e-02	4.959163e-02	1.348704e-01	1.563517e-01	8.136646e-04	9.035767e-03	1.510878e-01	1.619362e-01
r_0440	FMN adenylyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0443	formaldehyde dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0445	formate dehydrogenase	1.737194e-05	1.132124e-03	1.767020e-02	6.600110e-03	8.110293e-04	9.760382e-03	3.683436e-03	7.571774e-02	3.671861e-04	6.410486e-03	5.215977e-04	1.214195e-03	4.208045e-04	7.388864e-03	2.963875e-02	1.747049e-02	4.527280e-03	4.501010e-02	2.603537e-02	1.202071e-01	2.441919e-04	3.465363e-03	7.120608e-03	1.236466e-02
r_0446	formate-tetrahydrofolate ligase	2.956005e-05	1.657034e-04	2.370629e-04	1.309285e-04	6.233417e-05	1.577114e-03	6.197812e-04	2.307391e-03	2.082582e-06	1.762990e-05	1.487890e-04	5.331974e-05	5.181839e-04	3.963910e-03	3.823233e-03	3.408573e-03	1.751576e-03	2.107410e-02	1.475801e-02	3.921100e-02	4.095398e-05	4.390800e-04	4.438843e-03	2.690037e-03
r_0447	formate-tetrahydrofolate ligase	-5.438260e-03	-1.639400e-02	-1.568572e-02	-8.432694e-03	-2.375283e-02	-2.323406e-02	-1.913965e-01	-1.414929e-01	-3.407150e-04	-6.405354e-03	-5.530490e-02	-8.653689e-02	2.000831e-03	2.891375e-02	3.029822e-02	2.319131e-02	5.999191e-03	6.733114e-02	5.082262e-02	1.940322e-01	2.141549e-04	3.145373e-03	2.345230e-02	3.321535e-02
r_0448	fructose-2,6-bisphosphate 2-phosphatase	1.034834e-04	1.441708e-03	2.135963e-03	1.614469e-03	1.145007e-03	1.672248e-03	6.296948e-03	6.266719e-03	1.574517e-05	1.703159e-04	1.586365e-03	4.358355e-03	2.585274e-03	2.939634e-02	4.183936e-02	3.162432e-02	2.167687e-02	4.177735e-02	1.078188e-01	1.277780e-01	3.711796e-04	4.011170e-03	4.579203e-02	8.537171e-02
r_0449	fructose-bisphosphatase	3.995526e-02	2.127582e-01	2.147224e-01	2.538517e-02	8.092721e-02	5.053207e-01	3.935112e-01	4.184224e-01	3.075204e-05	2.622851e-04	2.921016e-03	3.610861e-03	1.134482e-02	8.947592e-02	1.230727e-01	1.071164e-01	6.231832e-02	1.947910e-01	2.895608e-01	4.630479e-01	5.943279e-04	5.161881e-03	6.222224e-02	7.692785e-02
r_0450	fructose-bisphosphate aldolase	-3.975798e-02	-2.113371e-01	-2.141299e-01	-2.392688e-02	-7.922343e-02	-5.000705e-01	-3.824688e-01	-4.080779e-01	7.351695e-05	1.810417e-04	1.598124e-02	1.646598e-02	1.196333e-02	9.176299e-02	1.219891e-01	1.112822e-01	6.601965e-02	2.067013e-01	3.086354e-01	4.749629e-01	7.874636e-04	8.120268e-03	1.377740e-01	1.572401e-01
r_0451	fumarase	3.612075e-02	9.244226e-01	1.839174e+00	1.003088e+00	1.088408e-01	8.862658e-03	2.615182e-02	1.672017e-02	2.452963e-03	4.245515e-02	1.396091e-01	1.655389e-01	1.365866e-02	1.990760e-01	2.779805e-01	1.873498e-01	6.283135e-02	5.163063e-02	9.174261e-02	9.521212e-02	1.357623e-03	1.363136e-02	1.753019e-01	1.837123e-01
r_0452	fumarase, cytoplasmic	2.667511e-01	6.478955e-01	8.071040e-01	1.118461e+00	1.806044e-01	7.072464e-02	1.108145e-01	1.497171e-01	3.680587e-04	4.597149e-03	4.683560e-01	2.656651e-01	1.560739e-02	1.646257e-01	2.007090e-01	1.440808e-01	8.962117e-02	5.104472e-02	1.700887e-01	1.792077e-01	9.444346e-04	1.030318e-02	2.809235e-01	3.308528e-01
r_0453	dihydoorotic acid dehydrogenase	7.687523e-04	6.091718e-03	8.482285e-03	1.002175e-02	3.053363e-03	1.637099e-02	1.754199e-02	2.411830e-02	7.845957e-05	6.909116e-04	5.319881e-03	8.871711e-03	7.072713e-05	5.291426e-04	9.673518e-04	1.053099e-03	3.101164e-04	5.794084e-03	2.077429e-03	1.465067e-02	5.140425e-06	8.889946e-05	6.566228e-04	1.324651e-03
r_0454	fumarate reductase	9.273916e-04	8.309394e-03	1.095619e-02	8.919574e-03	5.956827e-03	8.243034e-03	2.263058e-02	2.637100e-02	1.244108e-04	1.280398e-03	2.204710e-02	2.478982e-02	4.452205e-03	4.125197e-02	5.576247e-02	4.362171e-02	2.916436e-02	4.832644e-02	1.136540e-01	1.583638e-01	6.155421e-04	6.248005e-03	9.651935e-02	1.187312e-01
r_0455	soluble fumarate reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0457	g-glutamyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0458	galactokinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0459	galactose-1-phosphate uridylyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0460	gamma-glutamylcysteine synthetase	1.158921e-04	9.603169e-04	1.443445e-03	1.054850e-03	2.507018e-04	1.588120e-03	2.333456e-03	2.746898e-03	1.155446e-05	1.489507e-04	2.393777e-03	1.937505e-03	1.928558e-03	1.695072e-02	2.411892e-02	1.806162e-02	7.233517e-03	2.831710e-02	4.598516e-02	5.911307e-02	2.263336e-04	2.633789e-03	3.984291e-02	3.981987e-02
r_0462	geranyltranstransferase	1.157526e-03	7.110692e-03	9.202675e-03	7.821987e-03	3.867549e-03	2.385420e-02	1.965250e-02	2.492447e-02	1.342469e-04	9.969603e-04	6.491126e-03	8.824409e-03	1.459426e-04	2.328802e-03	2.129609e-03	1.767859e-03	1.024594e-03	5.734130e-03	5.017397e-03	1.131399e-02	2.476117e-05	2.637924e-04	2.865640e-03	3.872721e-03
r_0463	glucan 1,4-alpha-glucosidase	5.432059e-05	5.033297e-04	3.943291e-04	5.957169e-04	4.373442e-04	1.243753e-04	6.655810e-04	1.880042e-03	1.175283e-05	6.805890e-05	9.609503e-04	9.790176e-04	1.450907e-03	1.344423e-02	1.393746e-02	1.488251e-02	1.034180e-02	8.794661e-03	2.716688e-02	5.424498e-02	2.503204e-04	1.963713e-03	2.772735e-02	3.099320e-02
r_0466	glucose 6-phosphate dehydrogenase	9.469390e-02	2.743888e-01	1.549414e-01	3.762869e-01	1.287784e-02	1.856670e-02	2.029180e-02	5.677734e-02	2.190190e-02	1.937971e-01	2.137201e+00	2.812210e+00	1.913226e-02	2.048909e-01	3.133702e-01	1.909527e-01	7.689626e-02	7.361577e-02	1.551877e-01	2.716187e-01	2.321384e-03	2.671199e-02	3.367802e-01	3.093912e-01
r_0467	glucose-6-phosphate isomerase	-1.002221e-01	-3.512570e-01	-2.547108e-01	-5.391215e-01	-4.941429e-02	-9.960763e-02	-1.892001e-01	-1.371676e-01	-2.250991e-02	-1.962041e-01	-2.178841e+00	-2.915976e+00	1.913747e-02	2.052024e-01	3.139628e-01	1.909338e-01	7.688717e-02	7.405016e-02	1.552255e-01	2.723947e-01	2.322080e-03	2.671196e-02	3.368261e-01	3.094059e-01
r_0468	glutamate 5-kinase	3.875137e-05	4.332824e-04	9.126364e-04	7.891679e-04	2.800700e-04	2.422703e-02	1.952042e-03	7.633557e-02	1.260215e-05	2.637547e-04	9.314463e-04	1.479935e-03	2.334715e-04	2.104318e-03	3.886339e-03	3.932275e-03	1.209832e-03	2.064833e-02	8.737199e-03	5.665652e-02	3.050122e-05	6.144122e-04	3.321693e-03	5.631047e-03
r_0469	glutamate decarboxylase	1.120739e-03	1.395662e-02	8.141958e-03	8.458180e-03	8.357110e-04	6.389931e-04	1.340933e-03	2.011396e-03	7.539991e-05	7.877202e-04	3.324360e-03	4.742526e-03	1.011497e-02	9.557337e-02	8.701050e-02	7.919360e-02	1.304766e-02	1.406476e-02	2.732812e-02	3.940058e-02	6.645054e-04	7.350279e-03	4.976179e-02	6.023286e-02
r_0470	glutamate dehydrogenase (NAD)	2.927290e-04	3.313066e-03	4.584980e-03	3.060305e-03	2.635513e-02	6.393487e-03	2.650565e-01	3.734782e-01	1.073091e-04	1.451219e-03	1.783283e-02	1.041078e-02	5.215585e-03	5.512097e-02	7.654239e-02	5.463489e-02	1.143441e-01	9.237844e-02	7.086780e-01	1.060823e+00	1.682179e-03	1.915244e-02	2.108262e-01	1.792857e-01
r_0471	glutamate dehydrogenase (NADP)	2.529275e-02	2.025624e-01	3.273204e-01	3.722508e-01	1.341539e-01	8.739868e-01	1.070215e+00	5.883805e+00	2.119135e-03	3.542954e-02	2.516820e-01	3.830597e-01	8.297277e-03	7.439958e-02	1.043626e-01	8.575579e-02	1.223869e-01	1.246863e-01	7.260742e-01	1.098731e+00	1.924023e-03	2.223890e-02	2.516951e-01	2.522450e-01
r_0472	glutamate synthase (NADH2)	9.995725e-04	8.796705e-03	8.700806e-03	9.612190e-03	7.198533e-04	1.896589e-03	1.593001e-03	4.857812e-03	8.456361e-05	1.519252e-03	1.398442e-02	2.238749e-02	4.639729e-03	4.399959e-02	5.371716e-02	5.511312e-02	1.594685e-02	4.158635e-02	4.259709e-02	1.112458e-01	4.004309e-04	7.548497e-03	6.805873e-02	9.546361e-02
r_0473	glutamate-5-semialdehyde dehydrogenase	3.875137e-05	4.332824e-04	9.126364e-04	7.891679e-04	2.800700e-04	2.422703e-02	1.952042e-03	7.633557e-02	1.260215e-05	2.637547e-04	9.314463e-04	1.479935e-03	2.334715e-04	2.104318e-03	3.886339e-03	3.932275e-03	1.209832e-03	2.064833e-02	8.737199e-03	5.665652e-02	3.050122e-05	6.144122e-04	3.321693e-03	5.631047e-03
r_0475	glutaminase	6.677407e-05	9.091472e-04	1.474476e-03	1.213152e-03	6.479156e-04	1.445417e-03	3.391818e-03	4.609909e-03	1.412578e-05	1.168682e-04	3.044165e-03	2.459350e-03	1.931712e-03	2.277467e-02	3.326253e-02	2.656898e-02	1.624144e-02	3.713292e-02	7.702824e-02	1.086584e-01	3.471094e-04	3.158454e-03	6.227010e-02	6.175269e-02
r_0476	glutamine synthetase	6.803569e-03	5.635559e-02	8.004731e-02	9.188179e-02	2.498593e-02	1.458366e-01	1.654562e-01	2.867426e-01	5.785889e-04	7.972848e-03	6.645167e-02	1.103252e-01	5.538230e-03	5.406988e-02	6.911955e-02	6.498272e-02	2.592118e-02	6.757460e-02	1.056025e-01	1.806880e-01	5.848873e-04	8.684098e-03	9.998720e-02	1.226488e-01
r_0477	glutamine-fructose-6-phosphate transaminase	2.802530e-06	1.987938e-05	2.349112e-05	5.907856e-05	1.490888e-05	4.015027e-04	6.577772e-05	8.496784e-04	1.802759e-07	4.833200e-06	2.193266e-05	6.727573e-05	6.600346e-05	4.966365e-04	6.777917e-04	1.157235e-03	3.039912e-04	8.114582e-03	1.756928e-03	1.902773e-02	4.503744e-06	9.467305e-05	5.479332e-04	1.584435e-03
r_0478	glutaminyl-tRNA synthetase	6.343296e-04	5.120221e-03	8.314921e-03	9.669790e-03	2.552460e-03	1.774738e-02	2.056405e-02	3.940116e-02	4.035164e-05	8.089298e-04	5.960497e-03	9.498741e-03	7.163460e-06	6.098941e-05	9.642954e-05	1.139665e-04	2.608597e-05	2.056854e-04	2.279617e-04	4.703505e-04	4.827758e-07	9.391273e-06	7.469339e-05	1.176509e-04
r_0479	glutamyl-tRNA synthetase	1.121970e-03	9.056385e-03	1.470701e-02	1.710343e-02	4.514661e-03	3.139066e-02	3.637264e-02	6.969076e-02	7.137191e-05	1.430794e-03	1.054262e-02	1.680089e-02	1.267036e-05	1.078749e-04	1.705596e-04	2.015781e-04	4.613953e-05	3.638057e-04	4.032070e-04	8.319320e-04	8.539092e-07	1.661080e-05	1.321138e-04	2.080948e-04
r_0480	glutamyl-tRNA synthetase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0481	glutathione oxidoreductase	5.748857e-06	9.437221e-05	1.340206e-04	3.902085e-05	6.428675e-05	1.031859e-04	4.878838e-04	5.262562e-04	2.157007e-06	1.917347e-05	4.685456e-04	4.835357e-04	2.355062e-04	2.983117e-03	4.236526e-03	1.950847e-03	2.272198e-03	4.211705e-03	1.272671e-02	1.575405e-02	5.764813e-05	5.445695e-04	9.423216e-03	1.198318e-02
r_0482	glutathione oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0483	glutathione peridoxase	5.748857e-06	9.437221e-05	1.340206e-04	3.902085e-05	6.428675e-05	1.031859e-04	4.878838e-04	5.262562e-04	2.157007e-06	1.917347e-05	4.685456e-04	4.835357e-04	2.355062e-04	2.983117e-03	4.236526e-03	1.950847e-03	2.272198e-03	4.211705e-03	1.272671e-02	1.575405e-02	5.764813e-05	5.445695e-04	9.423216e-03	1.198318e-02
r_0484	glutathione peroxidase, mitochondria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0485	glutathione synthetase	1.158921e-04	9.603169e-04	1.443445e-03	1.054850e-03	2.507018e-04	1.588120e-03	2.333456e-03	2.746898e-03	1.155446e-05	1.489507e-04	2.393777e-03	1.937505e-03	1.928558e-03	1.695072e-02	2.411892e-02	1.806162e-02	7.233517e-03	2.831710e-02	4.598516e-02	5.911307e-02	2.263336e-04	2.633789e-03	3.984291e-02	3.981987e-02
r_0486	glyceraldehyde-3-phosphate dehydrogenase	-5.538542e-02	-3.721742e-01	-4.249181e-01	-6.898833e-01	8.738752e-01	4.436757e+00	5.674810e+00	1.268500e+01	1.397870e-02	1.395751e-01	2.267025e+00	2.538927e+00	6.497275e-03	7.034006e-02	1.078696e-01	6.466116e-02	5.784291e-02	1.644842e-01	2.686028e-01	4.116277e-01	2.292834e-03	1.471783e-02	2.629647e-01	3.159459e-01
r_0487	glycerol dehydrogenase (NADP-dependent)	3.501713e-03	2.257608e-02	2.894452e-02	2.320480e-02	1.031392e+00	5.237573e+00	6.475284e+00	1.346407e+01	3.140011e-04	2.922756e-03	2.730438e-02	3.425910e-02	1.278619e-02	8.450342e-02	1.129435e-01	8.901099e-02	3.578020e-02	1.419332e-01	1.618206e-01	2.901320e-01	9.436864e-04	1.055063e-02	1.203913e-01	1.462213e-01
r_0488	glycerol kinase	1.249012e-04	8.908320e-04	5.011470e-04	6.221452e-04	8.263716e-03	2.633726e-03	1.847569e-02	2.517884e-02	2.288315e-05	1.951395e-04	1.257343e-03	1.048134e-03	2.458912e-03	1.909726e-02	1.220270e-02	1.537454e-02	2.455308e-02	3.510463e-02	8.615498e-02	1.334851e-01	2.880225e-04	3.139595e-03	3.302348e-02	2.427858e-02
r_0489	glycerol-3-phosphatase	1.471478e-03	8.045729e-03	9.840896e-03	8.033016e-03	3.043185e-03	5.755645e-03	1.137544e-02	1.499154e-02	7.191718e-05	9.718130e-04	1.004782e-02	1.104584e-02	1.265804e-02	8.079811e-02	1.068110e-01	8.551820e-02	3.536763e-02	7.547938e-02	1.442246e-01	1.963276e-01	8.788576e-04	1.004006e-02	1.112675e-01	1.302028e-01
r_0490	glycerol-3-phosphate dehydrogenase (fad)	1.435953e-04	1.238525e-03	1.697648e-03	1.191758e-03	8.864864e-04	7.852194e-04	2.216619e-03	5.587442e-03	3.647645e-05	3.175325e-04	3.592955e-03	6.127060e-03	2.542080e-03	2.338619e-02	3.156309e-02	2.318479e-02	1.562216e-02	2.482088e-02	5.537698e-02	1.033483e-01	4.511798e-04	4.481263e-03	5.280004e-02	7.940073e-02
r_0491	glycerol-3-phosphate dehydrogenase (NAD)	3.414134e-03	2.014690e-02	2.732842e-02	2.397868e-02	3.477273e-03	5.958527e-02	1.873417e-02	2.241501e-02	4.156236e-04	3.315218e-03	2.848847e-02	4.142401e-02	7.764563e-03	4.605024e-02	6.554882e-02	5.224662e-02	2.940956e-02	7.619369e-02	1.207093e-01	1.677485e-01	9.382124e-04	8.808254e-03	1.045409e-01	1.469162e-01
r_0492	glycerol-3-phosphate dehydrogenase (NAD)	2.707887e-03	1.750402e-02	2.172699e-02	1.654663e-02	3.124965e-03	2.862653e-02	1.334208e-02	1.609421e-02	1.788894e-04	1.806211e-03	1.218298e-02	1.277002e-02	1.068065e-02	7.297709e-02	9.586113e-02	7.394039e-02	1.970228e-02	6.850277e-02	9.600453e-02	1.254907e-01	5.736135e-04	7.922276e-03	7.838890e-02	7.455640e-02
r_0499	glycinamide ribotide transformylase	7.076392e-04	5.591961e-03	7.586646e-03	9.054736e-03	2.752202e-03	5.039527e-04	1.449535e-02	1.578076e-03	5.818951e-05	5.140569e-04	4.715435e-03	7.929013e-03	9.085676e-05	7.494631e-04	1.397497e-03	1.423675e-03	5.361883e-04	3.554327e-03	5.332120e-03	7.958454e-03	2.914797e-05	2.541846e-04	1.117944e-03	1.871052e-03
r_0501	glycine cleavage system	1.618831e-05	1.696164e-04	5.819892e-04	2.658464e-04	8.741870e-04	1.424850e-02	3.791170e-04	3.898529e-02	4.769425e-06	4.732197e-05	8.676532e-04	2.778633e-04	6.608523e-04	6.206562e-03	1.398037e-02	8.572190e-03	1.018913e-02	3.344729e-02	1.201681e-02	7.794687e-02	1.200406e-04	1.356364e-03	1.938384e-02	1.140394e-02
r_0502	glycine hydroxymethyltransferase	3.314905e-03	2.448746e-02	3.521418e-02	3.871351e-02	1.257984e-02	6.521666e-02	7.631888e-02	1.167928e-01	3.101842e-04	3.151797e-03	2.334073e-02	3.951105e-02	1.061269e-03	8.473982e-03	1.286947e-02	1.387300e-02	4.307774e-03	5.068959e-02	3.290357e-02	1.307427e-01	8.402533e-05	1.230357e-03	9.389412e-03	2.358252e-02
r_0503	glycine hydroxymethyltransferase	4.996965e-03	1.272796e-02	1.031498e-02	4.297590e-03	2.209603e-02	7.494113e-03	1.870890e-01	9.821698e-02	8.486291e-05	2.823531e-03	5.113292e-02	8.329192e-02	3.586221e-03	3.455769e-02	4.277606e-02	3.169053e-02	1.684821e-02	6.391388e-02	6.866911e-02	2.050063e-01	3.277092e-04	3.884650e-03	4.763605e-02	5.242404e-02
r_0504	glycine-cleavage complex (lipoamide)	3.444585e-04	3.114439e-03	3.935140e-03	2.957489e-03	4.613314e-04	6.445557e-04	9.018546e-04	1.996045e-03	6.497594e-06	6.269223e-05	7.178936e-04	5.837968e-04	2.049463e-03	1.623745e-02	2.410215e-02	1.980681e-02	7.993859e-03	1.271148e-02	2.069758e-02	4.059169e-02	1.403395e-04	1.479834e-03	1.735990e-02	1.568949e-02
r_0505	glycine-cleavage complex (lipoamide)	3.633187e-02	9.248644e-01	1.839612e+00	1.003945e+00	1.070596e-01	9.209635e-03	2.556721e-02	1.806372e-02	2.440933e-03	4.232734e-02	1.185471e-01	1.376461e-01	1.374047e-02	2.002011e-01	2.803244e-01	1.893096e-01	5.988393e-02	5.359985e-02	8.970792e-02	1.024389e-01	1.344309e-03	1.355044e-02	1.327151e-01	1.438851e-01
r_0506	glycine-cleavage complex (lipoylprotein)	9.621640e-05	5.161425e-04	1.101374e-03	1.103626e-03	4.019921e-04	2.073174e-03	3.541031e-03	4.510078e-03	2.460495e-04	3.492993e-03	2.725224e-03	2.910303e-03	1.548384e-03	1.102700e-02	1.919553e-02	1.734940e-02	7.629120e-03	2.106335e-02	3.399977e-02	4.470824e-02	2.968220e-04	3.298554e-03	3.055538e-02	3.252607e-02
r_0507	glycine-cleavage complex (lipoylprotein)	9.621640e-05	5.161425e-04	1.101374e-03	1.103626e-03	4.019921e-04	2.073174e-03	3.541031e-03	4.510078e-03	2.460495e-04	3.492993e-03	2.725224e-03	2.910303e-03	1.548384e-03	1.102700e-02	1.919553e-02	1.734940e-02	7.629120e-03	2.106335e-02	3.399977e-02	4.470824e-02	2.968220e-04	3.298554e-03	3.055538e-02	3.252607e-02
r_0508	glycine-cleavage complex (lipoylprotein)	9.621640e-05	5.161425e-04	1.101374e-03	1.103626e-03	4.019921e-04	2.073174e-03	3.541031e-03	4.510078e-03	2.460495e-04	3.492993e-03	2.725224e-03	2.910303e-03	1.548384e-03	1.102700e-02	1.919553e-02	1.734940e-02	7.629120e-03	2.106335e-02	3.399977e-02	4.470824e-02	2.968220e-04	3.298554e-03	3.055538e-02	3.252607e-02
r_0509	glycine-cleavage system (lipoamide)	3.444585e-04	3.114439e-03	3.935140e-03	2.957489e-03	4.613314e-04	6.445557e-04	9.018546e-04	1.996045e-03	6.497594e-06	6.269223e-05	7.178936e-04	5.837968e-04	2.049463e-03	1.623745e-02	2.410215e-02	1.980681e-02	7.993859e-03	1.271148e-02	2.069758e-02	4.059169e-02	1.403395e-04	1.479834e-03	1.735990e-02	1.568949e-02
r_0510	glycogen (starch) synthase	1.687854e-03	2.033657e-02	2.521435e-02	3.765168e-02	1.154363e-02	2.219170e-02	4.518498e-02	3.595814e-02	1.984434e-04	1.358577e-03	2.019189e-02	3.741447e-02	7.561468e-03	6.766956e-02	8.340885e-02	7.293936e-02	4.972126e-02	1.018442e-01	1.765011e-01	2.649801e-01	9.512799e-04	1.087897e-02	1.475520e-01	1.957481e-01
r_0511	glycogen phosphorylase	5.775498e-04	5.031852e-03	5.580362e-03	5.553178e-03	4.071492e-03	6.735963e-03	1.202899e-02	1.890260e-02	7.074783e-05	8.384508e-04	1.128019e-02	1.642163e-02	7.425449e-03	6.636263e-02	8.226698e-02	7.145887e-02	4.867229e-02	1.014755e-01	1.744506e-01	2.595092e-01	9.186901e-04	1.070571e-02	1.450004e-01	1.933677e-01
r_0512	glycyl-tRNA synthetase	1.253550e-03	1.011848e-02	1.643179e-02	1.910925e-02	5.044123e-03	3.507204e-02	4.063828e-02	7.786382e-02	7.974213e-05	1.598592e-03	1.177902e-02	1.877123e-02	1.415629e-05	1.205261e-04	1.905622e-04	2.252184e-04	5.155060e-05	4.064715e-04	4.504936e-04	9.294977e-04	9.540524e-07	1.855885e-05	1.476076e-04	2.324994e-04
r_0514	GMP synthase	4.642502e-04	3.901675e-03	5.230096e-03	5.976350e-03	2.020723e-03	9.587480e-03	1.105886e-02	1.490077e-02	4.753435e-05	4.480693e-04	3.587717e-03	6.223465e-03	6.283558e-04	7.756923e-03	8.884608e-03	6.407605e-03	5.251708e-03	9.696915e-03	2.177083e-02	3.159576e-02	7.645856e-05	1.108588e-03	1.310714e-02	2.086165e-02
r_0518	GPI-anchor assembly, step 2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0520	GPI-anchor assembly, step 6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0521	GPI-anchor assembly, step 7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0523	GPI-anchor assembly, step 9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0524	GTP cyclohydrolase I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0525	GTP cyclohydrolase II	7.569519e-06	6.004528e-05	8.327462e-05	9.854339e-05	3.001045e-05	1.569256e-04	1.723479e-04	2.256484e-04	7.745032e-07	6.775714e-06	5.219865e-05	8.715184e-05	9.048933e-08	7.567289e-07	1.022524e-06	1.213535e-06	3.555826e-07	2.033259e-06	2.099602e-06	2.835127e-06	9.266327e-09	7.866277e-08	6.541229e-07	1.079458e-06
r_0526	guanine deaminase	2.813193e-05	4.441360e-04	4.355494e-04	2.990394e-04	2.914192e-04	5.207475e-04	1.130022e-03	1.882326e-03	2.940543e-06	5.792276e-05	5.779386e-04	1.191754e-03	6.283185e-04	7.757359e-03	8.885008e-03	6.406687e-03	5.251842e-03	9.632652e-03	2.177087e-02	3.156212e-02	7.646084e-05	1.108628e-03	1.310722e-02	2.082965e-02
r_0527	guanine phosphoribosyltransferase	1.147639e-04	1.657447e-03	1.675861e-03	1.241318e-03	9.500025e-04	1.992165e-03	4.889409e-03	5.947821e-03	1.872982e-05	2.150044e-04	2.867728e-03	3.584916e-03	2.065591e-03	2.438391e-02	2.869475e-02	2.132117e-02	1.538354e-02	3.518163e-02	7.355562e-02	9.631301e-02	3.126829e-04	3.481840e-03	4.772588e-02	5.969047e-02
r_0528	guanylate kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
