rxnID	reactionName	mean_A120	mean_A100	mean_A80	mean_A60	mean_G120	mean_G100	mean_G80	mean_G60	mean_X120	mean_X100	mean_X80	mean_X60	std_A120	std_A100	std_A80	std_A60	std_G120	std_G100	std_G80	std_G60	std_X120	std_X100	std_X80	std_X60
r_0962	pyruvate kinase	1.568330e-04	7.013556e-04	1.407229e-03	1.261383e-03	8.383938e-01	4.696401e+00	5.467964e+00	1.249434e+01	1.661265e-02	1.619868e-01	2.294900e+00	2.541426e+00	3.544168e-03	1.725416e-02	3.001166e-02	2.623806e-02	5.565273e-02	1.290041e-01	2.071843e-01	4.712918e-01	1.161621e-03	1.372314e-02	3.147056e-01	3.382170e-01
r_0963	quinone oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0964	reduced glutathione via ABC system	5.996319e-05	8.888385e-04	4.911499e-04	8.653772e-04	5.228781e-04	1.666081e-03	2.408406e-03	5.788832e-03	4.080994e-06	1.819855e-04	1.768203e-03	2.760901e-03	2.447498e-03	2.093391e-02	2.004710e-02	2.311430e-02	1.652824e-02	4.450115e-02	6.433237e-02	1.363349e-01	1.771387e-04	4.065654e-03	5.589310e-02	7.374388e-02
r_0965	riboflavin kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0966	riboflavin kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0967	riboflavin synthase	1.743149e-05	1.200841e-04	1.665198e-04	1.969454e-04	6.001675e-05	3.137711e-04	3.446362e-04	4.512366e-04	1.549042e-06	1.355439e-05	1.044076e-04	1.743081e-04	2.179765e-07	1.501522e-06	1.991313e-06	2.421403e-06	7.045134e-07	3.931478e-06	4.086568e-06	5.563291e-06	1.859219e-08	1.633040e-07	1.327055e-06	2.168219e-06
r_0968	riboflavin synthase	8.715745e-06	6.004206e-05	8.325992e-05	9.847271e-05	3.000838e-05	1.568856e-04	1.723181e-04	2.256183e-04	7.745208e-07	6.777194e-06	5.220381e-05	8.715406e-05	1.089882e-07	7.507610e-07	9.956566e-07	1.210701e-06	3.522567e-07	1.965739e-06	2.043284e-06	2.781646e-06	9.296095e-09	8.165202e-08	6.635274e-07	1.084109e-06
r_0969	ribokinase	9.597124e-05	1.158292e-03	8.164629e-04	8.160407e-04	9.191573e-04	1.698450e-03	1.827122e-03	4.243742e-03	1.126637e-05	2.072963e-04	4.666278e-03	3.312699e-03	2.397601e-03	1.839167e-02	1.951454e-02	1.738064e-02	1.674440e-02	3.396465e-02	4.308863e-02	9.038640e-02	2.399598e-04	3.356749e-03	7.014987e-02	6.252268e-02
r_0970	ribonucleoside-triphosphate reductase (ATP)	2.592000e-08	1.763280e-07	1.238400e-07	2.214880e-07	1.110420e-07	2.332800e-07	2.563200e-07	8.346060e-07	3.988800e-09	1.474200e-08	1.513512e-07	6.415200e-07	9.164218e-07	6.233764e-06	6.193316e-06	9.042871e-06	3.511116e-06	1.166648e-05	1.281872e-05	2.639000e-05	1.065690e-07	6.017192e-07	5.349467e-06	1.433575e-05
r_0971	ribonucleoside-triphosphate reductase (CTP)	4.002031e-05	2.720401e-04	3.829810e-04	4.583934e-04	1.402744e-04	7.342807e-04	7.472513e-04	2.644733e-03	3.275089e-06	3.290186e-05	2.431057e-04	5.496557e-04	6.722663e-05	4.680534e-04	7.130115e-04	8.107283e-04	2.686113e-04	1.511502e-03	1.672258e-03	2.032446e-02	4.321696e-06	7.181643e-05	5.144745e-04	2.348063e-03
r_0972	ribonucleoside-triphosphate reductase (GTP)	2.407320e-07	1.777416e-06	1.740984e-06	2.581926e-06	6.550920e-07	3.961872e-06	3.261672e-06	4.809120e-06	1.731840e-08	1.706880e-07	1.319472e-06	1.609200e-06	2.242145e-06	1.599669e-05	1.869700e-05	2.471516e-05	6.875383e-06	3.865509e-05	3.679396e-05	5.104735e-05	1.797651e-07	1.665255e-06	1.287404e-05	1.839262e-05
r_0973	ribonucleoside-triphosphate reductase (UTP)	1.647249e-06	1.143965e-05	1.600251e-05	1.961248e-05	5.324030e-06	5.254681e-05	6.601255e-05	1.498210e-04	2.251649e-07	1.631028e-06	1.403900e-05	4.246643e-05	3.185140e-05	2.221346e-04	3.331063e-04	4.017605e-04	9.207464e-05	8.653684e-04	1.157587e-03	5.658344e-03	2.713755e-06	3.260374e-05	2.229785e-04	9.712117e-04
r_0974	ribonucleotide reductase	3.166770e-05	2.181584e-04	3.026395e-04	3.578611e-04	1.090103e-04	5.702597e-04	6.263550e-04	8.195957e-04	2.812450e-06	2.462960e-05	1.896807e-04	3.162823e-04	9.793993e-07	6.748598e-06	7.051533e-06	9.806350e-06	3.677927e-06	1.345744e-05	1.456180e-05	2.782508e-05	1.105751e-07	6.726201e-07	5.884999e-06	1.469392e-05
r_0975	ribonucleotide reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0976	ribonucleotide reductase	1.937089e-05	1.257253e-04	1.751152e-04	1.945780e-04	6.791498e-05	3.374439e-04	4.248446e-04	6.216720e-04	1.803016e-06	1.349338e-05	1.071606e-04	1.942445e-04	5.250060e-05	2.511689e-04	3.248839e-04	3.931517e-04	1.493315e-04	7.648131e-04	9.032795e-04	5.782840e-03	4.408720e-06	2.520250e-05	2.258349e-04	8.273302e-04
r_0977	ribonucleotide reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0978	ribonucleotide reductase	2.088835e-05	1.437791e-04	2.001013e-04	2.361398e-04	7.209248e-05	3.763668e-04	4.144792e-04	5.421444e-04	1.860308e-06	1.625887e-05	1.252352e-04	2.096734e-04	2.258670e-06	1.608201e-05	1.879185e-05	2.484774e-05	6.923269e-06	3.887575e-05	3.708196e-05	5.152823e-05	1.806664e-07	1.678573e-06	1.293836e-05	1.853554e-05
r_0979	ribonucleotide reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0982	ribose-5-phosphate isomerase	9.498847e-03	9.148249e-02	7.663494e-02	1.508993e-01	1.258923e-02	4.504783e-02	4.956674e-02	8.687401e-02	1.289499e-02	1.184126e-01	1.426945e+00	1.858699e+00	1.415840e-02	6.067871e-02	1.099745e-01	6.455011e-02	3.002569e-02	1.914079e-02	2.377018e-02	5.791668e-02	7.948865e-04	1.004661e-02	2.559972e-01	2.677600e-01
r_0983	ribosylnicotinamide kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0984	ribulose 5-phosphate 3-epimerase	1.301233e-02	1.412914e-01	9.107924e-02	2.287781e-01	4.370648e-03	-3.469869e-02	-4.162139e-02	-7.551575e-02	9.058381e-03	7.920029e-02	8.256694e-01	1.191465e+00	2.822042e-02	1.207909e-01	2.190065e-01	1.287908e-01	5.991967e-02	3.647165e-02	4.640543e-02	9.264217e-02	1.613597e-03	2.005035e-02	5.117817e-01	5.350628e-01
r_0985	S-adenosyl-L-methionine:3-hexaprenyl-4,5-dihydroxylate O-methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0986	S-adenosyl-methionine delta-24-sterol-c-methyltransferase	6.600860e-04	3.403502e-03	4.460531e-03	3.784998e-03	1.873280e-03	1.163499e-02	9.533577e-03	1.177201e-02	6.601748e-05	4.816379e-04	3.118037e-03	4.246276e-03	6.313198e-05	3.074605e-04	4.490009e-04	2.945751e-04	2.562898e-04	1.130131e-03	1.228598e-03	2.315182e-03	7.469765e-06	6.047643e-05	1.051852e-03	1.522616e-03
r_0987	S-formylglutathione hydralase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0988	saccharopine dehydrogenase (NAD, L-lysine forming)	1.561257e-03	1.101698e-02	1.789377e-02	2.080979e-02	5.495621e-03	3.824290e-02	4.433393e-02	8.850523e-02	8.690815e-05	1.743758e-03	1.283404e-02	2.053828e-02	6.495997e-05	2.950086e-04	5.165550e-04	6.930353e-04	1.767005e-04	1.484617e-03	1.820477e-03	4.541347e-02	3.212259e-06	6.710713e-05	4.038106e-04	1.831242e-03
r_0989	saccharopine dehydrogenase (NADP, L-glutamate forming)	1.561257e-03	1.101698e-02	1.789377e-02	2.080979e-02	5.495621e-03	3.824290e-02	4.433393e-02	8.850523e-02	8.690815e-05	1.743758e-03	1.283404e-02	2.053828e-02	6.495997e-05	2.950086e-04	5.165550e-04	6.930353e-04	1.767005e-04	1.484617e-03	1.820477e-03	4.541347e-02	3.212259e-06	6.710713e-05	4.038106e-04	1.831242e-03
r_0990	sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	-2.656058e-03	-2.225995e-02	-2.454356e-02	-3.117836e-02	-6.629666e-03	-1.556314e-01	-2.888895e-01	-1.993715e-01	2.325055e-03	1.906926e-03	3.274025e-02	4.491393e-01	1.113147e-02	7.735647e-02	1.097577e-01	1.188412e-01	4.565946e-02	8.905521e-02	1.520368e-01	2.297026e-01	1.264511e-03	9.975658e-03	2.006163e-01	2.691357e-01
r_0992	serine O-acetyltransferase	7.882576e-06	6.042319e-05	6.966904e-05	7.595604e-05	2.232170e-05	1.908617e-04	3.057470e-04	1.744657e-03	5.587352e-07	7.508531e-06	6.523979e-05	2.448903e-04	9.985473e-05	7.490227e-04	9.161174e-04	9.342778e-04	2.927596e-04	2.204939e-03	2.768004e-03	2.796555e-02	6.653451e-06	1.002800e-04	7.859313e-04	3.185285e-03
r_0993	serine palmitotransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0995	seryl-tRNA synthetase	1.007995e-03	7.126293e-03	1.157125e-02	1.344977e-02	3.552492e-03	2.469596e-02	2.861799e-02	5.483309e-02	5.616507e-05	1.126162e-03	8.296993e-03	1.322125e-02	1.200172e-05	8.423090e-05	1.306911e-04	1.581545e-04	3.608601e-05	2.768250e-04	3.098447e-04	6.398075e-04	6.741147e-07	1.356805e-05	1.054574e-04	1.644591e-04
r_0996	shikimate dehydrogenase	1.467041e-03	1.043098e-02	1.687896e-02	1.965609e-02	5.190686e-03	3.604220e-02	4.189338e-02	8.653485e-02	8.251831e-05	1.642899e-03	1.206279e-02	1.999204e-02	2.190837e-04	1.748040e-03	2.616769e-03	3.141288e-03	8.380897e-04	5.612523e-03	6.827390e-03	5.833390e-02	1.588508e-05	2.514591e-04	1.707556e-03	7.732871e-03
r_0997	shikimate kinase	1.467041e-03	1.043098e-02	1.687896e-02	1.965609e-02	5.190686e-03	3.604220e-02	4.189338e-02	8.653485e-02	8.251831e-05	1.642899e-03	1.206279e-02	1.999204e-02	2.190837e-04	1.748040e-03	2.616769e-03	3.141288e-03	8.380897e-04	5.612523e-03	6.827390e-03	5.833390e-02	1.588508e-05	2.514591e-04	1.707556e-03	7.732871e-03
r_0998	sirohydrochlorin dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_0999	sirohydrochlorin ferrochetalase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1000	fumarate reductase (FMN)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1001	spermidine synthase	1.396080e-06	7.346466e-06	1.969928e-05	2.173148e-05	3.628324e-06	2.823127e-05	3.754599e-05	1.365504e-03	1.368712e-07	2.017874e-06	1.557094e-05	7.834415e-05	2.662117e-05	1.654139e-04	3.311452e-04	3.747500e-04	8.072023e-05	5.811157e-04	7.154517e-04	1.578871e-02	1.997855e-06	3.133486e-05	2.306239e-04	1.068577e-03
r_1002	spermine synthase	1.257829e-05	5.663085e-05	1.549567e-04	1.889733e-04	3.353602e-05	3.725623e-04	3.740245e-04	1.520735e-03	9.568641e-07	1.426488e-05	7.972906e-05	4.282175e-04	1.435448e-04	8.100786e-04	1.663880e-03	1.984727e-03	4.389568e-04	3.776467e-03	4.032589e-03	1.660786e-02	9.761037e-06	1.527431e-04	9.650125e-04	4.581547e-03
r_1003	sphinganine phosphate lyase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1004	sphingoid base-phosphate phosphatase (phytosphingosine 1-phosphate)	1.599283e-04	6.851877e-04	1.309733e-03	1.359784e-03	1.149857e-03	3.076224e-03	4.787265e-03	1.895957e-03	2.218268e-05	2.000030e-04	5.304150e-03	7.493841e-03	3.995407e-03	1.830875e-02	3.272039e-02	2.896168e-02	2.449053e-02	6.026964e-02	9.040149e-02	7.741120e-02	4.345173e-04	4.259830e-03	9.670439e-02	1.213471e-01
r_1005	sphingoid base-phosphate phosphatase (sphinganine 1-phosphatase)	3.359617e-04	2.574041e-03	5.063409e-03	3.088244e-03	2.822866e-03	5.331181e-03	8.955768e-03	1.607270e-02	3.577192e-05	5.228534e-04	9.457793e-03	3.388960e-03	5.757589e-03	3.560616e-02	6.411585e-02	4.356984e-02	3.831433e-02	7.902622e-02	1.238907e-01	2.267568e-01	5.508790e-04	6.784729e-03	1.284029e-01	8.028363e-02
r_1006	sphingolipid long chain base kinase (phytosphingosine)	1.599283e-04	6.851877e-04	1.309733e-03	1.359784e-03	1.149857e-03	3.076224e-03	4.787265e-03	1.895957e-03	2.218268e-05	2.000030e-04	5.304150e-03	7.493841e-03	3.995407e-03	1.830875e-02	3.272039e-02	2.896168e-02	2.449053e-02	6.026964e-02	9.040149e-02	7.741120e-02	4.345173e-04	4.259830e-03	9.670439e-02	1.213471e-01
r_1007	sphingolipid long chain base kinase (sphinganine)	3.359617e-04	2.574041e-03	5.063409e-03	3.088244e-03	2.822866e-03	5.331181e-03	8.955768e-03	1.607270e-02	3.577192e-05	5.228534e-04	9.457793e-03	3.388960e-03	5.757589e-03	3.560616e-02	6.411585e-02	4.356984e-02	3.831433e-02	7.902622e-02	1.238907e-01	2.267568e-01	5.508790e-04	6.784729e-03	1.284029e-01	8.028363e-02
r_1010	squalene epoxidase (NAD)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1011	squalene epoxidase (NADP)	6.755197e-04	3.485219e-03	4.582326e-03	3.860024e-03	1.938505e-03	1.204962e-02	1.013475e-02	1.282813e-02	6.756484e-05	4.994699e-04	3.355231e-03	4.583199e-03	1.272325e-04	6.709340e-04	1.011680e-03	7.294357e-04	5.526475e-04	3.513738e-03	4.800028e-03	8.448368e-03	1.367743e-05	1.349099e-04	2.045509e-03	2.839102e-03
r_1012	squalene synthase	6.755197e-04	3.485219e-03	4.582326e-03	3.860024e-03	1.938505e-03	1.204962e-02	1.013475e-02	1.282813e-02	6.756484e-05	4.994699e-04	3.355231e-03	4.583199e-03	1.272325e-04	6.709340e-04	1.011680e-03	7.294357e-04	5.526475e-04	3.513738e-03	4.800028e-03	8.448368e-03	1.367743e-05	1.349099e-04	2.045509e-03	2.839102e-03
r_1021	succinate dehydrogenase (ubiquinone-6)	3.113335e-01	1.597132e+00	2.628087e+00	2.097014e+00	2.885066e-01	1.871279e-02	4.286880e-02	5.759860e-02	1.099129e-03	2.721678e-02	1.361409e+00	1.201580e+00	1.533526e-02	6.598398e-02	1.209291e-01	7.693889e-02	8.180167e-02	6.962134e-02	1.179798e-01	2.249352e-01	9.709498e-04	1.165013e-02	2.890324e-01	3.026014e-01
r_1022	succinate-CoA ligase (ADP-forming)	2.409282e-01	1.002507e+00	1.820907e+00	9.958182e-01	1.004446e-01	7.960514e-03	2.166626e-02	2.994321e-02	8.420511e-04	2.393136e-02	1.265942e+00	1.123385e+00	3.655777e-02	1.717756e-01	3.013771e-01	1.940661e-01	7.099459e-02	8.019258e-02	1.171459e-01	2.218722e-01	9.349831e-04	1.211751e-02	3.670622e-01	3.548545e-01
r_1023	succinate-semialdehyde dehydrogenase (NADP)	8.989480e-04	7.820568e-03	9.461687e-03	6.117529e-03	7.297190e-04	5.700018e-04	1.732205e-03	1.837942e-03	3.862076e-05	4.287928e-04	1.691532e-02	1.168339e-02	1.028385e-02	6.978960e-02	9.213403e-02	6.801963e-02	1.278953e-02	1.213032e-02	2.997843e-02	4.164466e-02	3.922908e-04	4.651998e-03	1.584593e-01	1.289471e-01
r_1024	sucrose hydrolyzing enxyme	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1025	sulfate adenylyltransferase	1.694375e-05	8.933035e-05	1.178211e-04	1.784959e-04	1.456053e-04	2.686900e-04	3.874616e-04	1.027424e-03	5.861763e-06	2.800516e-05	2.180912e-04	5.871402e-04	5.980480e-04	2.988365e-03	4.236689e-03	4.892648e-03	3.891299e-03	8.952726e-03	1.253173e-02	3.165802e-02	1.236869e-04	8.649707e-04	9.725324e-03	1.711003e-02
r_1026	sulfate adenylyltransferase (ADP)	4.499852e-04	3.396259e-03	5.190182e-03	5.355343e-03	1.935482e-03	1.572445e-02	1.353712e-02	2.640667e-02	4.709429e-05	5.604133e-04	6.237981e-03	8.238090e-03	1.870543e-03	1.218754e-02	1.863631e-02	1.366701e-02	9.835200e-03	6.202602e-02	5.593640e-02	1.040828e-01	3.092768e-04	2.546515e-03	4.375349e-02	4.919756e-02
r_1027	sulfite reductase (NADPH2)	3.194158e-04	2.256289e-03	3.657368e-03	4.248759e-03	1.126237e-03	7.901410e-03	9.114761e-03	1.920561e-02	1.791431e-05	3.570551e-04	2.627445e-03	4.378498e-03	1.182510e-04	8.112794e-04	1.253153e-03	1.441728e-03	4.162917e-04	3.256934e-03	3.536845e-03	3.289335e-02	7.825483e-06	1.277801e-04	9.292535e-04	4.025474e-03
r_1028	taurcholate via ABC system	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1029	taurine dioxygenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1030	tetrahydrofolate aminomethyltransferase	1.399565e-04	1.142096e-03	2.118666e-03	1.359934e-03	1.882231e-03	3.223175e-03	3.260454e-03	5.347776e-03	2.218633e-05	2.146573e-04	3.450555e-03	5.351343e-03	3.738248e-03	2.347588e-02	4.150571e-02	2.896487e-02	3.131713e-02	6.121137e-02	7.400652e-02	1.293365e-01	4.345894e-04	4.380909e-03	7.719786e-02	1.016344e-01
r_1031	tetrahydrofolate:L-glutamate gamma-ligase (ADP-forming)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1032	thiamin diphosphatase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1033	thiamin phosphatase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1034	thiamine diphosphokinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1035	thiamine-diphosphate kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1036	thiamine-phosphate diphosphorylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1038	thioredoxin reductase (NADPH)	6.039018e-04	4.537279e-03	6.761586e-03	7.003831e-03	2.703159e-03	1.843397e-02	1.734610e-02	3.384937e-02	6.701416e-05	7.111697e-04	8.161442e-03	1.104016e-02	2.035889e-03	1.323647e-02	2.013332e-02	1.502124e-02	1.127772e-02	6.305432e-02	5.973130e-02	1.139783e-01	3.397300e-04	2.764583e-03	4.749092e-02	5.441928e-02
r_1039	thioredoxin reductase (NADPH)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1040	threonine aldolase	1.651750e-04	8.398989e-04	1.285901e-03	9.661054e-04	3.225423e-03	1.924383e-02	7.431447e-03	6.622510e-03	2.751843e-05	2.225055e-04	2.738690e-03	3.748558e-03	2.104149e-03	1.039475e-02	1.717020e-02	1.254784e-02	2.215927e-02	6.772870e-02	4.834830e-02	6.366118e-02	2.369195e-04	2.206309e-03	3.636431e-02	4.221750e-02
r_1041	threonine synthase	2.271519e-03	1.576769e-02	2.518079e-02	2.873355e-02	1.074722e-02	7.554252e-02	7.065379e-02	1.315475e-01	1.501974e-04	2.602997e-03	2.083556e-02	3.242604e-02	2.171846e-03	1.099969e-02	1.778393e-02	1.338262e-02	2.231289e-02	8.155145e-02	7.242456e-02	1.199225e-01	2.568917e-04	2.457655e-03	3.982924e-02	4.772878e-02
r_1042	threonyl-tRNA synthetase	1.040719e-03	7.357645e-03	1.194691e-02	1.388641e-02	3.667822e-03	2.549770e-02	2.954706e-02	5.661323e-02	5.798845e-05	1.162723e-03	8.566353e-03	1.365047e-02	1.239136e-05	8.696542e-05	1.349339e-04	1.632889e-04	3.725753e-05	2.858121e-04	3.199038e-04	6.605787e-04	6.959996e-07	1.400853e-05	1.088810e-04	1.697982e-04
r_1043	threonyl-tRNA synthetase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1045	thymidylate synthase	3.990937e-05	2.636486e-04	3.722564e-04	4.338621e-04	1.407658e-04	7.439428e-04	8.203676e-04	2.869273e-03	3.425644e-06	3.159671e-05	2.377506e-04	5.750841e-04	8.335540e-05	5.178035e-04	8.048431e-04	9.030608e-04	3.052365e-04	1.840851e-03	2.080375e-03	2.200650e-02	5.699493e-06	7.841432e-05	5.578051e-04	2.650343e-03
r_1046	trans-aconitate 3-methyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1047	trans-pentaprenyltranstransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1048	transaldolase	9.895743e-03	9.812116e-02	7.852266e-02	1.553954e-01	1.141033e-02	1.563032e-01	2.890255e-01	2.048810e-01	1.038680e-02	1.145639e-01	1.379481e+00	1.384367e+00	2.007624e-02	1.020727e-01	1.660389e-01	1.423774e-01	5.628312e-02	9.416215e-02	1.574944e-01	2.413521e-01	1.872680e-03	1.453126e-02	3.409749e-01	4.991280e-01
r_1049	transketolase 1	7.239685e-03	7.586121e-02	5.397910e-02	1.242171e-01	4.780667e-03	6.717548e-04	1.359924e-04	5.509550e-03	1.271186e-02	1.164708e-01	1.412222e+00	1.833507e+00	1.412002e-02	6.045390e-02	1.095978e-01	6.442965e-02	2.996971e-02	1.829591e-02	2.324209e-02	4.705488e-02	7.927379e-04	1.001654e-02	2.557498e-01	2.672218e-01
r_1050	transketolase 2	5.772644e-03	6.543023e-02	3.710014e-02	1.045610e-01	-4.100192e-04	-3.537045e-02	-4.175738e-02	-8.102530e-02	1.262934e-02	1.148279e-01	1.400159e+00	1.813515e+00	1.410125e-02	6.034963e-02	1.094243e-01	6.439945e-02	2.995581e-02	1.860377e-02	2.366102e-02	6.146988e-02	7.911519e-04	9.998714e-03	2.555572e-01	2.664982e-01
r_1051	trehalose-phosphatase	8.122314e-04	7.241231e-03	1.025551e-02	1.450921e-02	4.147270e-03	8.994001e-03	1.732993e-02	1.654806e-02	7.190092e-05	4.528731e-04	6.708358e-03	1.269338e-02	3.431559e-03	1.522908e-02	2.732426e-02	2.038665e-02	1.588577e-02	3.390715e-02	5.119138e-02	1.103488e-01	2.768575e-04	2.990537e-03	4.770634e-02	5.746799e-02
r_1054	triose-phosphate isomerase	-2.192511e-02	-2.198686e-01	-2.437636e-01	-4.070250e-01	9.535454e-01	5.120306e+00	6.092953e+00	1.332835e+01	2.185672e-03	2.786319e-02	4.844548e-01	4.247713e-01	1.423550e-02	6.110141e-02	1.108881e-01	6.462625e-02	3.005424e-02	7.330092e-02	5.447855e-02	1.171182e-01	8.367481e-04	1.014574e-02	2.568608e-01	2.702837e-01
r_1055	tryptophan synthase (indoleglycerol phosphate)	1.707851e-04	1.215401e-03	1.971343e-03	2.301128e-03	5.965068e-04	4.216263e-03	4.848304e-03	1.067685e-02	9.951817e-06	1.892539e-04	1.397403e-03	2.516961e-03	1.605156e-04	1.174198e-03	1.886904e-03	2.195449e-03	5.306822e-04	4.056202e-03	4.426058e-03	2.490206e-02	1.180708e-05	1.674405e-04	1.248480e-03	5.035772e-03
r_1056	tryptophan transaminase	1.025908e-05	8.349030e-05	1.615585e-04	1.846336e-05	4.174179e-05	3.785678e-04	8.109472e-05	8.902869e-04	1.060774e-06	1.319938e-05	8.796925e-05	4.279745e-05	1.320598e-04	9.945013e-04	1.734797e-03	6.201233e-04	4.972108e-04	3.845536e-03	1.909892e-03	1.525190e-02	1.066390e-05	1.528863e-04	1.068342e-03	1.514277e-03
r_1057	tryptophanyl-tRNA synthetase	1.547089e-04	1.093757e-03	1.775977e-03	2.064296e-03	5.452431e-04	3.790382e-03	4.392343e-03	8.415887e-03	8.620320e-06	1.728455e-04	1.273438e-03	2.029222e-03	1.842047e-06	1.292792e-05	2.005871e-05	2.427385e-05	5.538548e-06	4.248763e-05	4.755555e-05	9.819886e-05	1.034644e-07	2.082450e-06	1.618580e-05	2.524149e-05
r_1058	tryptophanyl-tRNA synthetase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1063	tyrosine transaminase	5.587009e-04	3.954289e-03	6.411617e-03	7.434941e-03	1.972479e-03	1.371394e-02	1.588086e-02	3.341605e-02	3.122698e-05	6.275577e-04	4.604558e-03	7.430402e-03	8.376896e-05	6.311439e-04	9.212400e-04	8.738972e-04	3.264907e-04	2.229799e-03	2.467900e-03	3.606931e-02	5.928582e-06	1.182991e-04	7.222108e-04	2.816543e-03
r_1065	tyrosine transaminase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1066	tyrosyl-tRNA synthetase	5.546012e-04	3.920904e-03	6.366530e-03	7.400099e-03	1.954590e-03	1.358778e-02	1.574569e-02	3.016931e-02	3.090216e-05	6.196174e-04	4.565027e-03	7.274364e-03	6.603379e-06	4.634405e-05	7.190656e-05	8.701701e-05	1.985461e-05	1.523099e-04	1.704774e-04	3.520237e-04	3.708996e-07	7.465177e-06	5.802293e-05	9.048583e-05
r_1067	tyrosyl-tRNA synthetase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1068	UDP-glucose:ergosterol glucosyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1069	UDP-N-acetylglucosamine diphosphorylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1070	UDPglucose 4-epimerase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1071	UDPglucose--hexose-1-phosphate uridylyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
r_1072	UMP kinase	5.377317e-04	4.187506e-03	5.984734e-03	6.208593e-03	3.128577e-03	1.201779e-02	1.235367e-02	2.200966e-02	6.707744e-05	5.431957e-04	9.452336e-03	1.130112e-02	3.185271e-03	2.408715e-02	3.800168e-02	2.845095e-02	2.953077e-02	6.920360e-02	7.421929e-02	1.677002e-01	4.887973e-04	4.277797e-03	1.062796e-01	1.115774e-01
r_1073	UMP kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
